16577
  0.56116230	  0.54076018	  0.00000000
  1.68224872	  0.52567764	  0.00000000
  2.79837908	  0.52229016	  0.00000000
  3.91367329	  0.52013947	  0.00000000
  5.02847214	  0.51865368	  0.00000000
  6.14295089	  0.51754340	  0.00000000
  7.25720995	  0.51666542	  0.00000000
  8.37131244	  0.51594702	  0.00000000
  9.48529899	  0.51534955	  0.00000000
 10.59919532	  0.51483986	  0.00000000
 11.71301848	  0.51439913	  0.00000000
 12.82678469	  0.51401983	  0.00000000
 13.94050157	  0.51368899	  0.00000000
 15.05417726	  0.51339574	  0.00000000
 16.16781934	  0.51313736	  0.00000000
 17.28143131	  0.51290805	  0.00000000
 18.39501746	  0.51270069	  0.00000000
 19.50858237	  0.51251425	  0.00000000
 20.62212877	  0.51234842	  0.00000000
 21.73565761	  0.51219824	  0.00000000
 22.84917192	  0.51206332	  0.00000000
 23.96267264	  0.51194377	  0.00000000
 25.07615780	  0.51183680	  0.00000000
 26.18963106	  0.51173984	  0.00000000
 27.30309266	  0.51165301	  0.00000000
 28.41654344	  0.51157435	  0.00000000
 29.52998416	  0.51150262	  0.00000000
 30.64341626	  0.51143778	  0.00000000
 31.75684089	  0.51138085	  0.00000000
 32.87025688	  0.51132961	  0.00000000
 33.98366730	  0.51128497	  0.00000000
 35.09707067	  0.51124557	  0.00000000
 36.21046652	  0.51121150	  0.00000000
 37.32385827	  0.51118034	  0.00000000
 38.43724562	  0.51115234	  0.00000000
 39.55062880	  0.51112776	  0.00000000
 40.66400801	  0.51110672	  0.00000000
 41.77738513	  0.51108949	  0.00000000
 42.89075738	  0.51107445	  0.00000000
 44.00412600	  0.51106213	  0.00000000
 45.11749095	  0.51105190	  0.00000000
 46.23084999	  0.51104362	  0.00000000
 47.34420599	  0.51103530	  0.00000000
 48.45755861	  0.51102720	  0.00000000
 49.57090807	  0.51102008	  0.00000000
 50.68425478	  0.51101487	  0.00000000
 51.79760033	  0.51101229	  0.00000000
 52.91094205	  0.51101244	  0.00000000
 54.02428128	  0.51101416	  0.00000000
 55.13761963	  0.51101647	  0.00000000
 56.25095552	  0.51101942	  0.00000000
 57.36429011	  0.51102127	  0.00000000
 58.47762414	  0.51102078	  0.00000000
 59.59095909	  0.51102035	  0.00000000
 60.70429368	  0.51101972	  0.00000000
 61.81762732	  0.51101946	  0.00000000
 62.93095982	  0.51102058	  0.00000000
 64.04428963	  0.51102279	  0.00000000
 65.15761804	  0.51102534	  0.00000000
 66.27094567	  0.51102826	  0.00000000
 67.38427232	  0.51103063	  0.00000000
 68.49759773	  0.51103145	  0.00000000
 69.61092212	  0.51103107	  0.00000000
 70.72424651	  0.51103049	  0.00000000
 71.83757109	  0.51103004	  0.00000000
 72.95089567	  0.51103049	  0.00000000
 74.06422006	  0.51103107	  0.00000000
 75.17754446	  0.51103145	  0.00000000
 76.29086986	  0.51103063	  0.00000000
 77.40419651	  0.51102826	  0.00000000
 78.51752414	  0.51102534	  0.00000000
 79.63085255	  0.51102279	  0.00000000
 80.74418236	  0.51102058	  0.00000000
 81.85751487	  0.51101946	  0.00000000
 82.97084850	  0.51101972	  0.00000000
 84.08418309	  0.51102035	  0.00000000
 85.19751804	  0.51102078	  0.00000000
 86.31085207	  0.51102127	  0.00000000
 87.42418667	  0.51101942	  0.00000000
 88.53752256	  0.51101647	  0.00000000
 89.65086091	  0.51101416	  0.00000000
 90.76420014	  0.51101244	  0.00000000
 91.87754185	  0.51101229	  0.00000000
 92.99088740	  0.51101487	  0.00000000
 94.10423411	  0.51102008	  0.00000000
 95.21758357	  0.51102720	  0.00000000
 96.33093619	  0.51103530	  0.00000000
 97.44429219	  0.51104362	  0.00000000
 98.55765123	  0.51105190	  0.00000000
 99.67101618	  0.51106213	  0.00000000
100.78438481	  0.51107445	  0.00000000
101.89775705	  0.51108949	  0.00000000
103.01113417	  0.51110672	  0.00000000
104.12451338	  0.51112776	  0.00000000
105.23789656	  0.51115234	  0.00000000
106.35128391	  0.51118034	  0.00000000
107.46467567	  0.51121150	  0.00000000
108.57807151	  0.51124557	  0.00000000
109.69147488	  0.51128497	  0.00000000
110.80488531	  0.51132961	  0.00000000
111.91830130	  0.51138085	  0.00000000
113.03172592	  0.51143778	  0.00000000
114.14515803	  0.51150262	  0.00000000
115.25859874	  0.51157435	  0.00000000
116.37204953	  0.51165301	  0.00000000
117.48551112	  0.51173984	  0.00000000
118.59898438	  0.51183680	  0.00000000
119.71246954	  0.51194377	  0.00000000
120.82597026	  0.51206332	  0.00000000
121.93948458	  0.51219824	  0.00000000
123.05301341	  0.51234842	  0.00000000
124.16655981	  0.51251425	  0.00000000
125.28012472	  0.51270069	  0.00000000
126.39371088	  0.51290805	  0.00000000
127.50732285	  0.51313736	  0.00000000
128.62096493	  0.51339574	  0.00000000
129.73464061	  0.51368899	  0.00000000
130.84835749	  0.51401983	  0.00000000
131.96212371	  0.51439913	  0.00000000
133.07594687	  0.51483986	  0.00000000
134.18984320	  0.51534955	  0.00000000
135.30382975	  0.51594702	  0.00000000
136.41793223	  0.51666542	  0.00000000
137.53219129	  0.51754340	  0.00000000
138.64667004	  0.51865368	  0.00000000
139.76146890	  0.52013947	  0.00000000
140.87676311	  0.52229016	  0.00000000
141.99289347	  0.52567764	  0.00000000
143.11397988	  0.54076018	  0.00000000
  1.13182997	  1.49796312	  0.00000000
  2.24563535	  1.49155115	  0.00000000
  3.35928151	  1.48882048	  0.00000000
  4.47323944	  1.48706465	  0.00000000
